"","plot","year","integrated_ndvi","annual_mean","annual_median","winter_spring_mean","winter_spring_median","winter_spring_max","winter_spring_integrated","summer_mean","summer_median","summer_max","summer_integrated","n_winter_spring","n_summer","n_total"
"148","CM4",2012,155.052831367647,0.423641615758599,0.427721315679573,0.473123614946368,0.472407214385725,0.602945533172718,71.9147894718479,0.35373119544378,0.361670681467275,0.368561419957651,32.5432699808277,152,92,366
"149","CM4",2013,147.59276822852,0.404363748571288,0.419946110029905,0.438233596937158,0.429047316567698,0.47232711848164,66.1732731375109,0.331447389123604,0.333826084275968,0.364263975601344,30.4931597993715,151,92,365
"150","CM4",2014,143.556583529848,0.393305708300952,0.38879161656246,0.41731951885443,0.408772190774919,0.454017861204496,63.015247347019,0.353104609522741,0.35219945590876,0.382241534129229,32.4856240760921,151,92,365
"151","CM4",2015,139.826210476132,0.383085508153786,0.382388473058739,0.407242741519776,0.385277942171175,0.474668077951927,61.4936539694862,0.318356182634816,0.307712822833781,0.373727672217651,29.2887688024031,151,92,365
"152","CM4",2016,150.092879616193,0.410089835016922,0.402643954738821,0.42577023226879,0.412650769198761,0.489566814236246,64.7170753048561,0.337900047965796,0.332033496718395,0.373738851123353,31.0868044128532,152,92,366
"153","CM4",2017,139.659270756351,0.382628139058497,0.391811023728126,0.416628356850987,0.408081471843386,0.506283371793177,62.910881884499,0.326368284730664,0.325258903171331,0.376093330765699,30.0258821952211,151,92,365
"154","CM4",2018,141.188118082661,0.386816761870304,0.384979332153415,0.382680009741849,0.384979332153415,0.432990890971521,57.7846814710192,0.363563245480655,0.361888257202367,0.397339748232678,33.4478185842203,151,92,365
"155","CM4",2019,136.885547530753,0.375028897344529,0.368693173405228,0.409288595812115,0.387217989570672,0.501609739334122,61.8025779676294,0.320233131272144,0.314706267720368,0.345107785629768,29.4614480770373,151,92,365
"156","CM4",2020,146.196000031154,0.39944262303594,0.371751430281109,0.404887492052827,0.414710059967122,0.460545605683614,61.5428987920297,0.339551408022805,0.35106491562061,0.373554651704155,31.238729538098,152,92,366
"157","CM4",2021,155.727702265926,0.426651239084728,0.384659976115134,0.508381315873297,0.552338708480675,0.63461997792057,76.765578696868,0.334609942589443,0.333085106630726,0.362602745240395,30.7841147182287,151,92,365
"158","CM4",2022,146.302237736484,0.400828048593107,0.367351993657173,0.372606494743203,0.373554196056383,0.450277941977325,56.2635807062236,0.34374704440344,0.33993620860096,0.389067211351729,31.6247280851165,151,92,365
"159","CM4",2023,153.770125549444,0.421288015203956,0.392339790399146,0.487888854959627,0.469016871357501,0.749505700441272,73.6712170989037,0.356234252004321,0.360085552941031,0.400988307447178,32.7735511843976,151,92,365
"160","CM4",2024,141.538285011106,0.388841442338203,0.380476032287926,0.396472704471435,0.402966009578681,0.44237085281135,60.2638510796582,0.350842477597547,0.344431357106788,0.380947976610291,32.2775079389744,152,92,364
"161","CM5",1985,108.211201273758,0.358315236005822,0.347484059232967,0.347480456183716,0.347475893181411,0.347518787861828,30.578280144167,0.34592338163615,0.347035649883944,0.34808146617841,31.8249511105258,88,92,302
"162","CM5",1986,141.196081084141,0.386838578312716,0.3911421446969,0.427913559990718,0.434579169851861,0.451633163668026,64.6149475585984,0.371784677550937,0.37291348725776,0.396005208041589,34.2041903346862,151,92,365
"163","CM5",1987,138.843553221068,0.380393296496078,0.35888822943169,0.353787950252855,0.356625629295318,0.36179594768156,53.4219804881811,0.363782205806514,0.34092824282323,0.439564074538595,33.4679629341993,151,92,365
"164","CM5",1988,183.349237720435,0.500954201421953,0.471399569552274,0.466952042336869,0.469173346906896,0.497111176930825,70.9767104352041,0.460098151360863,0.456558113405656,0.537625300676225,42.3290299251994,152,92,366
"165","CM5",1989,166.832337841429,0.457074898195696,0.438937456256868,0.492081317341611,0.457607870910216,0.61431138569436,74.3042789185833,0.429757504041351,0.429253066107533,0.439327161858892,39.5376903718043,151,92,365
"166","CM5",1990,175.424599506515,0.480615341113741,0.468762084920181,0.510776117948313,0.523518428822354,0.55958808603311,77.1271938101954,0.460466315211486,0.4600803449196,0.473531767664721,42.3629009994567,151,92,365
"167","CM5",1991,156.435778730515,0.42859117460415,0.442800370487689,0.442949153010324,0.445316779292873,0.462221798387563,66.885322104559,0.387356541744637,0.369565885664646,0.470747308383746,35.6368018405066,151,92,365
"168","CM5",1992,164.594132523484,0.449710744599683,0.456517642157108,0.461041064043365,0.459273798193044,0.49045970531989,70.0782417345914,0.383246712958414,0.374901627494123,0.455635119102093,35.2586975921741,152,92,366
"169","CM5",1993,163.476013547393,0.44787948917094,0.459475618899328,0.489418153165172,0.466520411067624,0.551562675537168,73.902141127941,0.368596736893539,0.365789725103952,0.407398268555517,33.9108997942056,151,92,365
"170","CM5",1994,151.370316271449,0.414713195264243,0.400729050493387,0.461572578120576,0.45092023424518,0.507491507243013,69.6974592962069,0.362684184413996,0.361420098093521,0.381084176812859,33.3669449660876,151,92,365
"171","CM5",1995,125.484247782516,0.343792459678125,0.354939289314076,0.357383633918573,0.366497835277402,0.373929814006954,53.9649287217045,0.294872326573992,0.294327067757771,0.326342354507313,27.1282540448073,151,92,365
"172","CM5",1996,166.430223361249,0.45472738623292,0.455803527010431,0.45944667305725,0.459179198683562,0.526733153286496,69.8358943047021,0.402359723725067,0.399159263930261,0.459407380275229,37.0170945827062,152,92,366
"173","CM5",1997,176.12567386982,0.482536092794028,0.480002155021069,0.489073981600374,0.476461337396415,0.531575795769665,73.8501712216565,0.47447289005059,0.470736510677191,0.494158662570374,43.6515058846543,151,92,365
"174","CM5",1998,183.902986681099,0.503843799126299,0.504542153424621,0.513668388141931,0.515680776073142,0.544547834408949,77.5639266094316,0.478093947525036,0.472606170006327,0.521275335761288,43.9846431723034,151,92,365
"175","CM5",1999,152.290468381868,0.417234159950324,0.427547103265412,0.450828388395621,0.461143483458677,0.491217488090167,68.0750866477389,0.366111679634332,0.36846965851868,0.386322279787843,33.6822745263585,151,92,365
"176","CM5",2000,158.944341494084,0.434274157087661,0.424811819989184,0.394655916455906,0.394495062586752,0.541777515991007,59.9876993012978,0.424452245575434,0.42413828492269,0.44725151497856,39.04960659294,152,92,366
"177","CM5",2001,172.955807163963,0.473851526476612,0.457831332297133,0.522230517049612,0.527323932548851,0.540224209486463,78.8568080744914,0.426395107888547,0.442741825127629,0.462974953637459,39.2283499257463,151,92,365
"178","CM5",2002,176.651092396468,0.483975595606761,0.497411499525438,0.483033851503785,0.488525346339405,0.507751945869297,72.9381115770715,0.451915711630856,0.439697652791659,0.544253219435139,41.5762454700387,151,92,365
"179","CM5",2003,180.570746021287,0.49471437266106,0.503572110885935,0.529568206379924,0.52443851188689,0.572769014529349,79.9647991633685,0.401242674358346,0.400416437505717,0.462994005646396,36.9143260409678,151,92,365
"180","CM5",2004,197.703564101404,0.540173672408208,0.55206953132983,0.543275579486389,0.55020332799248,0.611780545386575,82.5778880819311,0.453769735982735,0.444880687739836,0.569652180023369,41.7468157104116,152,92,366
"181","CM5",2005,157.314754326878,0.430999326922954,0.418992579580744,0.517681057051448,0.495950376137693,0.624958910359019,78.1698396147686,0.326995974322292,0.3236821603383,0.37808218301788,30.0836296376509,151,92,365
"182","CM5",2006,153.258078966833,0.419885147854336,0.436813719740328,0.436495785910489,0.437458802986407,0.446545951713615,65.9108636724838,0.354963757667068,0.346840083463207,0.429142711248957,32.6566657053702,151,92,365
"183","CM5",2007,167.767949450819,0.459638217673476,0.474187471233665,0.508015487746891,0.506174355632336,0.545994915982264,76.7103386497806,0.386791331589856,0.388180260786296,0.42398331446436,35.5848025062668,151,92,365
"184","CM5",2008,168.292445895498,0.459815425943983,0.446322389959319,0.476252378009384,0.497934807286173,0.508062194409693,72.3903614574263,0.400920523820853,0.40248548666651,0.449503300968399,36.8846881915185,152,92,366
"185","CM5",2009,168.817944288967,0.462514915860184,0.470646720485951,0.51114560292551,0.536916039794004,0.583536475621902,77.182986041752,0.365352207449271,0.358111114347405,0.407151296790169,33.6124030853329,151,92,365
"186","CM5",2010,207.896653993905,0.569579873955905,0.546984291727828,0.542673065006143,0.530677262770098,0.649102989317858,81.9436328159276,0.549541127882281,0.540824252394998,0.615736087753768,50.5577837651699,151,92,365
"187","CM5",2011,188.922471979422,0.517595813642253,0.49952326122887,0.528498557417428,0.501711527976377,0.643626459883634,79.8032821700317,0.482039488614834,0.47881234183762,0.507126711311179,44.3476329525647,151,92,365
"188","CM5",2012,182.006660716482,0.497285958241754,0.512422672087573,0.524577341111492,0.532624193798639,0.571421527666004,79.7357558489469,0.40327724301903,0.405062081066208,0.431313783191233,37.1015063577508,152,92,366
"189","CM5",2013,177.918730490994,0.487448576687656,0.497092706141372,0.576861316780396,0.568884870360964,0.638902137741783,87.1060588338399,0.380148462786029,0.38320677075082,0.411501919892836,34.9736585763146,151,92,365
"190","CM5",2014,151.030461104936,0.413782085219003,0.411932097188256,0.451552293450989,0.450398831935993,0.501589494103464,68.1843963110993,0.350243188857162,0.349267496071817,0.370953869751936,32.2223733748589,151,92,365
