"","ID","Elevation","value","year","scenario","variable"
"2238","OM3",22.957,294.702911376953,2023,"ssp370","tasmin_6"
"2239","OM3",22.957,296.488922119141,2023,"ssp370","tasmin_7"
"2240","OM3",22.957,293.157592773438,2023,"ssp370","tasmin_8"
"2241","OM3",22.957,293.035858154297,2023,"ssp370","tasmin_9"
"2242","OM3",22.957,287.010070800781,2023,"ssp370","tasmin_10"
"2243","OM3",22.957,283.691558837891,2023,"ssp370","tasmin_11"
"2244","OM3",22.957,283.953155517578,2023,"ssp370","tasmin_12"
"2245","OM4",28.004,291.381866455078,2023,"ssp370","bio1"
"2246","OM4",28.004,298.585601806641,2023,"ssp370","bio10"
"2247","OM4",28.004,285.650970458984,2023,"ssp370","bio11"
"2248","OM4",28.004,661.955383300781,2023,"ssp370","bio12"
"2249","OM4",28.004,192.503494262695,2023,"ssp370","bio13"
"2250","OM4",28.004,1.12655651569366,2023,"ssp370","bio14"
"2251","OM4",28.004,117.601119995117,2023,"ssp370","bio15"
"2252","OM4",28.004,397.833801269531,2023,"ssp370","bio16"
"2253","OM4",28.004,13.0887136459351,2023,"ssp370","bio17"
"2254","OM4",28.004,16.8765182495117,2023,"ssp370","bio18"
"2255","OM4",28.004,322.063171386719,2023,"ssp370","bio19"
"2256","OM4",28.004,7.02951574325562,2023,"ssp370","bio2"
"2257","OM4",28.004,23.808723449707,2023,"ssp370","bio3"
"2258","OM4",28.004,5.330894947052,2023,"ssp370","bio4"
"2259","OM4",28.004,304.486541748047,2023,"ssp370","bio5"
"2260","OM4",28.004,280.677825927734,2023,"ssp370","bio6"
"2261","OM4",28.004,23.808723449707,2023,"ssp370","bio7"
"2262","OM4",28.004,287.976715087891,2023,"ssp370","bio8"
"2263","OM4",28.004,297.441528320312,2023,"ssp370","bio9"
"2264","OM4",28.004,106647.453125,2023,"ssp370","gdd"
"2265","OM4",28.004,82.0742874145508,2023,"ssp370","pr_1"
"2266","OM4",28.004,47.4853935241699,2023,"ssp370","pr_2"
"2267","OM4",28.004,31.958324432373,2023,"ssp370","pr_3"
"2268","OM4",28.004,78.7944869995117,2023,"ssp370","pr_4"
"2269","OM4",28.004,5.80602788925171,2023,"ssp370","pr_5"
"2270","OM4",28.004,4.28654623031616,2023,"ssp370","pr_6"
"2271","OM4",28.004,2.99613928794861,2023,"ssp370","pr_7"
"2272","OM4",28.004,9.59383201599121,2023,"ssp370","pr_8"
"2273","OM4",28.004,1.12655651569366,2023,"ssp370","pr_9"
"2274","OM4",28.004,181.731964111328,2023,"ssp370","pr_10"
"2275","OM4",28.004,23.5983390808105,2023,"ssp370","pr_11"
"2276","OM4",28.004,192.503494262695,2023,"ssp370","pr_12"
"2277","OM4",28.004,283.970336914062,2023,"ssp370","tas_1"
"2278","OM4",28.004,286.333557128906,2023,"ssp370","tas_2"
"2279","OM4",28.004,287.542938232422,2023,"ssp370","tas_3"
"2280","OM4",28.004,288.647766113281,2023,"ssp370","tas_4"
"2281","OM4",28.004,293.366394042969,2023,"ssp370","tas_5"
"2282","OM4",28.004,298.558990478516,2023,"ssp370","tas_6"
"2283","OM4",28.004,300.399200439453,2023,"ssp370","tas_7"
"2284","OM4",28.004,296.798645019531,2023,"ssp370","tas_8"
"2285","OM4",28.004,297.034515380859,2023,"ssp370","tas_9"
"2286","OM4",28.004,289.846374511719,2023,"ssp370","tas_10"
"2287","OM4",28.004,287.434753417969,2023,"ssp370","tas_11"
"2288","OM4",28.004,286.649017333984,2023,"ssp370","tas_12"
"2289","OM4",28.004,287.064147949219,2023,"ssp370","tasmax_1"
"2290","OM4",28.004,289.185546875,2023,"ssp370","tasmax_2"
"2291","OM4",28.004,291.035491943359,2023,"ssp370","tasmax_3"
"2292","OM4",28.004,291.741790771484,2023,"ssp370","tasmax_4"
"2293","OM4",28.004,297.069183349609,2023,"ssp370","tasmax_5"
"2294","OM4",28.004,302.240112304688,2023,"ssp370","tasmax_6"
"2295","OM4",28.004,304.486541748047,2023,"ssp370","tasmax_7"
"2296","OM4",28.004,300.687286376953,2023,"ssp370","tasmax_8"
"2297","OM4",28.004,301.224914550781,2023,"ssp370","tasmax_9"
"2298","OM4",28.004,292.372222900391,2023,"ssp370","tasmax_10"
"2299","OM4",28.004,291.415374755859,2023,"ssp370","tasmax_11"
"2300","OM4",28.004,289.149536132812,2023,"ssp370","tasmax_12"
"2301","OM4",28.004,280.677825927734,2023,"ssp370","tasmin_1"
"2302","OM4",28.004,283.106872558594,2023,"ssp370","tasmin_2"
"2303","OM4",28.004,283.494873046875,2023,"ssp370","tasmin_3"
"2304","OM4",28.004,284.831268310547,2023,"ssp370","tasmin_4"
"2305","OM4",28.004,289.167053222656,2023,"ssp370","tasmin_5"
"2306","OM4",28.004,294.702911376953,2023,"ssp370","tasmin_6"
"2307","OM4",28.004,296.488922119141,2023,"ssp370","tasmin_7"
"2308","OM4",28.004,293.157592773438,2023,"ssp370","tasmin_8"
"2309","OM4",28.004,293.035858154297,2023,"ssp370","tasmin_9"
"2310","OM4",28.004,287.010070800781,2023,"ssp370","tasmin_10"
"2311","OM4",28.004,283.691558837891,2023,"ssp370","tasmin_11"
"2312","OM4",28.004,283.953155517578,2023,"ssp370","tasmin_12"
"2313","OM5",22.236,291.381866455078,2023,"ssp370","bio1"
"2314","OM5",22.236,298.585601806641,2023,"ssp370","bio10"
"2315","OM5",22.236,285.650970458984,2023,"ssp370","bio11"
"2316","OM5",22.236,661.955383300781,2023,"ssp370","bio12"
"2317","OM5",22.236,192.503494262695,2023,"ssp370","bio13"
"2318","OM5",22.236,1.12655651569366,2023,"ssp370","bio14"
"2319","OM5",22.236,117.601119995117,2023,"ssp370","bio15"
"2320","OM5",22.236,397.833801269531,2023,"ssp370","bio16"
"2321","OM5",22.236,13.0887136459351,2023,"ssp370","bio17"
"2322","OM5",22.236,16.8765182495117,2023,"ssp370","bio18"
"2323","OM5",22.236,322.063171386719,2023,"ssp370","bio19"
"2324","OM5",22.236,7.02951574325562,2023,"ssp370","bio2"
"2325","OM5",22.236,23.808723449707,2023,"ssp370","bio3"
"2326","OM5",22.236,5.330894947052,2023,"ssp370","bio4"
"2327","OM5",22.236,304.486541748047,2023,"ssp370","bio5"
"2328","OM5",22.236,280.677825927734,2023,"ssp370","bio6"
"2329","OM5",22.236,23.808723449707,2023,"ssp370","bio7"
"2330","OM5",22.236,287.976715087891,2023,"ssp370","bio8"
"2331","OM5",22.236,297.441528320312,2023,"ssp370","bio9"
"2332","OM5",22.236,106647.453125,2023,"ssp370","gdd"
"2333","OM5",22.236,82.0742874145508,2023,"ssp370","pr_1"
"2334","OM5",22.236,47.4853935241699,2023,"ssp370","pr_2"
"2335","OM5",22.236,31.958324432373,2023,"ssp370","pr_3"
"2336","OM5",22.236,78.7944869995117,2023,"ssp370","pr_4"
"2337","OM5",22.236,5.80602788925171,2023,"ssp370","pr_5"
"2338","OM5",22.236,4.28654623031616,2023,"ssp370","pr_6"
"2339","OM5",22.236,2.99613928794861,2023,"ssp370","pr_7"
"2340","OM5",22.236,9.59383201599121,2023,"ssp370","pr_8"
"2341","OM5",22.236,1.12655651569366,2023,"ssp370","pr_9"
"2342","OM5",22.236,181.731964111328,2023,"ssp370","pr_10"
"2343","OM5",22.236,23.5983390808105,2023,"ssp370","pr_11"
"2344","OM5",22.236,192.503494262695,2023,"ssp370","pr_12"
"2345","OM5",22.236,283.970336914062,2023,"ssp370","tas_1"
"2346","OM5",22.236,286.333557128906,2023,"ssp370","tas_2"
"2347","OM5",22.236,287.542938232422,2023,"ssp370","tas_3"
"2348","OM5",22.236,288.647766113281,2023,"ssp370","tas_4"
"2349","OM5",22.236,293.366394042969,2023,"ssp370","tas_5"
"2350","OM5",22.236,298.558990478516,2023,"ssp370","tas_6"
"2351","OM5",22.236,300.399200439453,2023,"ssp370","tas_7"
"2352","OM5",22.236,296.798645019531,2023,"ssp370","tas_8"
"2353","OM5",22.236,297.034515380859,2023,"ssp370","tas_9"
"2354","OM5",22.236,289.846374511719,2023,"ssp370","tas_10"
"2355","OM5",22.236,287.434753417969,2023,"ssp370","tas_11"
"2356","OM5",22.236,286.649017333984,2023,"ssp370","tas_12"
"2357","OM5",22.236,287.064147949219,2023,"ssp370","tasmax_1"
"2358","OM5",22.236,289.185546875,2023,"ssp370","tasmax_2"
"2359","OM5",22.236,291.035491943359,2023,"ssp370","tasmax_3"
"2360","OM5",22.236,291.741790771484,2023,"ssp370","tasmax_4"
"2361","OM5",22.236,297.069183349609,2023,"ssp370","tasmax_5"
"2362","OM5",22.236,302.240112304688,2023,"ssp370","tasmax_6"
"2363","OM5",22.236,304.486541748047,2023,"ssp370","tasmax_7"
"2364","OM5",22.236,300.687286376953,2023,"ssp370","tasmax_8"
"2365","OM5",22.236,301.224914550781,2023,"ssp370","tasmax_9"
"2366","OM5",22.236,292.372222900391,2023,"ssp370","tasmax_10"
"2367","OM5",22.236,291.415374755859,2023,"ssp370","tasmax_11"
"2368","OM5",22.236,289.149536132812,2023,"ssp370","tasmax_12"
"2369","OM5",22.236,280.677825927734,2023,"ssp370","tasmin_1"
"2370","OM5",22.236,283.106872558594,2023,"ssp370","tasmin_2"
"2371","OM5",22.236,283.494873046875,2023,"ssp370","tasmin_3"
"2372","OM5",22.236,284.831268310547,2023,"ssp370","tasmin_4"
"2373","OM5",22.236,289.167053222656,2023,"ssp370","tasmin_5"
"2374","OM5",22.236,294.702911376953,2023,"ssp370","tasmin_6"
"2375","OM5",22.236,296.488922119141,2023,"ssp370","tasmin_7"
"2376","OM5",22.236,293.157592773438,2023,"ssp370","tasmin_8"
"2377","OM5",22.236,293.035858154297,2023,"ssp370","tasmin_9"
"2378","OM5",22.236,287.010070800781,2023,"ssp370","tasmin_10"
"2379","OM5",22.236,283.691558837891,2023,"ssp370","tasmin_11"
"2380","OM5",22.236,283.953155517578,2023,"ssp370","tasmin_12"
"2381","OM6",21.515,291.340637207031,2023,"ssp370","bio1"
"2382","OM6",21.515,298.585021972656,2023,"ssp370","bio10"
"2383","OM6",21.515,285.553375244141,2023,"ssp370","bio11"
"2384","OM6",21.515,673.147583007812,2023,"ssp370","bio12"
"2385","OM6",21.515,196.026580810547,2023,"ssp370","bio13"
"2386","OM6",21.515,1.14448404312134,2023,"ssp370","bio14"
"2387","OM6",21.515,117.500968933105,2023,"ssp370","bio15"
"2388","OM6",21.515,404.292388916016,2023,"ssp370","bio16"
"2389","OM6",21.515,13.4879856109619,2023,"ssp370","bio17"
"2390","OM6",21.515,17.5803871154785,2023,"ssp370","bio18"
"2391","OM6",21.515,327.513031005859,2023,"ssp370","bio19"
"2392","OM6",21.515,7.1203465461731,2023,"ssp370","bio2"
"2393","OM6",21.515,24.0047473907471,2023,"ssp370","bio3"
"2394","OM6",21.515,5.36740779876709,2023,"ssp370","bio4"
"2395","OM6",21.515,304.582458496094,2023,"ssp370","bio5"
"2396","OM6",21.515,280.577697753906,2023,"ssp370","bio6"
"2397","OM6",21.515,24.0047473907471,2023,"ssp370","bio7"
"2398","OM6",21.515,287.944519042969,2023,"ssp370","bio8"
"2399","OM6",21.515,297.440338134766,2023,"ssp370","bio9"
"2400","OM6",21.515,106632.328125,2023,"ssp370","gdd"
"2401","OM6",21.515,83.2714385986328,2023,"ssp370","pr_1"
"2402","OM6",21.515,48.2150001525879,2023,"ssp370","pr_2"
"2403","OM6",21.515,32.4557228088379,2023,"ssp370","pr_3"
"2404","OM6",21.515,80.2724838256836,2023,"ssp370","pr_4"
"2405","OM6",21.515,5.91567468643188,2023,"ssp370","pr_5"
"2406","OM6",21.515,4.38357067108154,2023,"ssp370","pr_6"
"2407","OM6",21.515,3.18874025344849,2023,"ssp370","pr_7"
"2408","OM6",21.515,10.0080757141113,2023,"ssp370","pr_8"
"2409","OM6",21.515,1.14448404312134,2023,"ssp370","pr_9"
"2410","OM6",21.515,184.318069458008,2023,"ssp370","pr_10"
"2411","OM6",21.515,23.9477443695068,2023,"ssp370","pr_11"
"2412","OM6",21.515,196.026580810547,2023,"ssp370","pr_12"
"2413","OM6",21.515,283.870483398438,2023,"ssp370","tas_1"
"2414","OM6",21.515,286.236267089844,2023,"ssp370","tas_2"
"2415","OM6",21.515,287.442901611328,2023,"ssp370","tas_3"
"2416","OM6",21.515,288.547637939453,2023,"ssp370","tas_4"
"2417","OM6",21.515,293.365753173828,2023,"ssp370","tas_5"
"2418","OM6",21.515,298.559661865234,2023,"ssp370","tas_6"
"2419","OM6",21.515,300.395629882812,2023,"ssp370","tas_7"
"2420","OM6",21.515,296.7998046875,2023,"ssp370","tas_8"
"2421","OM6",21.515,297.035949707031,2023,"ssp370","tas_9"
"2422","OM6",21.515,289.845458984375,2023,"ssp370","tas_10"
"2423","OM6",21.515,287.434692382812,2023,"ssp370","tas_11"
"2424","OM6",21.515,286.553375244141,2023,"ssp370","tas_12"
"2425","OM6",21.515,287.064514160156,2023,"ssp370","tasmax_1"
"2426","OM6",21.515,289.184906005859,2023,"ssp370","tasmax_2"
"2427","OM6",21.515,291.036041259766,2023,"ssp370","tasmax_3"
"2428","OM6",21.515,291.840057373047,2023,"ssp370","tasmax_4"
"2429","OM6",21.515,297.068084716797,2023,"ssp370","tasmax_5"
"2430","OM6",21.515,302.24072265625,2023,"ssp370","tasmax_6"
"2431","OM6",21.515,304.582458496094,2023,"ssp370","tasmax_7"
"2432","OM6",21.515,300.688934326172,2023,"ssp370","tasmax_8"
"2433","OM6",21.515,301.327362060547,2023,"ssp370","tasmax_9"
"2434","OM6",21.515,292.369140625,2023,"ssp370","tasmax_10"
"2435","OM6",21.515,291.419403076172,2023,"ssp370","tasmax_11"
"2436","OM6",21.515,289.051513671875,2023,"ssp370","tasmax_12"
"2437","OM6",21.515,280.577697753906,2023,"ssp370","tasmin_1"
"2438","OM6",21.515,283.011505126953,2023,"ssp370","tasmin_2"
"2439","OM6",21.515,283.39501953125,2023,"ssp370","tasmin_3"
"2440","OM6",21.515,284.733245849609,2023,"ssp370","tasmin_4"
"2441","OM6",21.515,289.066711425781,2023,"ssp370","tasmin_5"
"2442","OM6",21.515,294.7041015625,2023,"ssp370","tasmin_6"
"2443","OM6",21.515,296.485809326172,2023,"ssp370","tasmin_7"
"2444","OM6",21.515,293.058349609375,2023,"ssp370","tasmin_8"
"2445","OM6",21.515,292.936676025391,2023,"ssp370","tasmin_9"
"2446","OM6",21.515,287.010681152344,2023,"ssp370","tasmin_10"
"2447","OM6",21.515,283.590240478516,2023,"ssp370","tasmin_11"
"2448","OM6",21.515,283.858917236328,2023,"ssp370","tasmin_12"
"2449","CM1",18.391,292.712066650391,2024,"ssp370","bio1"
"2450","CM1",18.391,299.900329589844,2024,"ssp370","bio10"
"2451","CM1",18.391,286.491485595703,2024,"ssp370","bio11"
"2452","CM1",18.391,529.413024902344,2024,"ssp370","bio12"
"2453","CM1",18.391,137.147583007812,2024,"ssp370","bio13"
"2454","CM1",18.391,1.65720629692078,2024,"ssp370","bio14"
"2455","CM1",18.391,98.8444900512695,2024,"ssp370","bio15"
"2456","CM1",18.391,236.186264038086,2024,"ssp370","bio16"
"2457","CM1",18.391,36.8524780273438,2024,"ssp370","bio17"
"2458","CM1",18.391,36.8524780273438,2024,"ssp370","bio18"
"2459","CM1",18.391,136.313140869141,2024,"ssp370","bio19"
"2460","CM1",18.391,7.19540643692017,2024,"ssp370","bio2"
"2461","CM1",18.391,23.7993087768555,2024,"ssp370","bio3"
"2462","CM1",18.391,5.2681565284729,2024,"ssp370","bio4"
"2463","CM1",18.391,306.106994628906,2024,"ssp370","bio5"
"2464","CM1",18.391,282.307678222656,2024,"ssp370","bio6"
"2465","CM1",18.391,23.7993087768555,2024,"ssp370","bio7"
"2466","CM1",18.391,287.761657714844,2024,"ssp370","bio8"
"2467","CM1",18.391,299.900329589844,2024,"ssp370","bio9"
"2468","CM1",18.391,107135.078125,2024,"ssp370","gdd"
"2469","CM1",18.391,45.8820724487305,2024,"ssp370","pr_1"
"2470","CM1",18.391,10.4316053390503,2024,"ssp370","pr_2"
"2471","CM1",18.391,4.8729419708252,2024,"ssp370","pr_3"
"2472","CM1",18.391,137.147583007812,2024,"ssp370","pr_4"
"2473","CM1",18.391,5.88678503036499,2024,"ssp370","pr_5"
"2474","CM1",18.391,32.635440826416,2024,"ssp370","pr_6"
"2475","CM1",18.391,1.65720629692078,2024,"ssp370","pr_7"
"2476","CM1",18.391,2.55983090400696,2024,"ssp370","pr_8"
"2477","CM1",18.391,67.0127639770508,2024,"ssp370","pr_9"
"2478","CM1",18.391,31.022632598877,2024,"ssp370","pr_10"
"2479","CM1",18.391,110.304733276367,2024,"ssp370","pr_11"
"2480","CM1",18.391,79.9994583129883,2024,"ssp370","pr_12"
"2481","CM1",18.391,285.492584228516,2024,"ssp370","tas_1"
"2482","CM1",18.391,286.986145019531,2024,"ssp370","tas_2"
"2483","CM1",18.391,289.36669921875,2024,"ssp370","tas_3"
"2484","CM1",18.391,288.776214599609,2024,"ssp370","tas_4"
"2485","CM1",18.391,293.631927490234,2024,"ssp370","tas_5"
"2486","CM1",18.391,298.092315673828,2024,"ssp370","tas_6"
"2487","CM1",18.391,301.837554931641,2024,"ssp370","tas_7"
"2488","CM1",18.391,299.771118164062,2024,"ssp370","tas_8"
"2489","CM1",18.391,297.370025634766,2024,"ssp370","tas_9"
"2490","CM1",18.391,293.427673339844,2024,"ssp370","tas_10"
"2491","CM1",18.391,290.796722412109,2024,"ssp370","tas_11"
"2492","CM1",18.391,286.995697021484,2024,"ssp370","tas_12"
"2493","CM1",18.391,288.789276123047,2024,"ssp370","tasmax_1"
"2494","CM1",18.391,290.383911132812,2024,"ssp370","tasmax_2"
"2495","CM1",18.391,293.513153076172,2024,"ssp370","tasmax_3"
"2496","CM1",18.391,291.349304199219,2024,"ssp370","tasmax_4"
"2497","CM1",18.391,297.443603515625,2024,"ssp370","tasmax_5"
"2498","CM1",18.391,301.625762939453,2024,"ssp370","tasmax_6"
"2499","CM1",18.391,306.106994628906,2024,"ssp370","tasmax_7"
"2500","CM1",18.391,303.918609619141,2024,"ssp370","tasmax_8"
"2501","CM1",18.391,300.846282958984,2024,"ssp370","tasmax_9"
"2502","CM1",18.391,297.155822753906,2024,"ssp370","tasmax_10"
"2503","CM1",18.391,294.182983398438,2024,"ssp370","tasmax_11"
"2504","CM1",18.391,289.653106689453,2024,"ssp370","tasmax_12"
"2505","CM1",18.391,282.307678222656,2024,"ssp370","tasmin_1"
"2506","CM1",18.391,283.384582519531,2024,"ssp370","tasmin_2"
"2507","CM1",18.391,284.898345947266,2024,"ssp370","tasmin_3"
"2508","CM1",18.391,285.547576904297,2024,"ssp370","tasmin_4"
"2509","CM1",18.391,289.346984863281,2024,"ssp370","tasmin_5"
"2510","CM1",18.391,294.241943359375,2024,"ssp370","tasmin_6"
"2511","CM1",18.391,297.685119628906,2024,"ssp370","tasmin_7"
"2512","CM1",18.391,295.947998046875,2024,"ssp370","tasmin_8"
"2513","CM1",18.391,293.871185302734,2024,"ssp370","tasmin_9"
"2514","CM1",18.391,289.6923828125,2024,"ssp370","tasmin_10"
"2515","CM1",18.391,287.517944335938,2024,"ssp370","tasmin_11"
"2516","CM1",18.391,284.182281494141,2024,"ssp370","tasmin_12"
"2517","CM2",15.507,292.712066650391,2024,"ssp370","bio1"
"2518","CM2",15.507,299.900329589844,2024,"ssp370","bio10"
"2519","CM2",15.507,286.491485595703,2024,"ssp370","bio11"
"2520","CM2",15.507,529.413024902344,2024,"ssp370","bio12"
"2521","CM2",15.507,137.147583007812,2024,"ssp370","bio13"
"2522","CM2",15.507,1.65720629692078,2024,"ssp370","bio14"
"2523","CM2",15.507,98.8444900512695,2024,"ssp370","bio15"
"2524","CM2",15.507,236.186264038086,2024,"ssp370","bio16"
"2525","CM2",15.507,36.8524780273438,2024,"ssp370","bio17"
"2526","CM2",15.507,36.8524780273438,2024,"ssp370","bio18"
"2527","CM2",15.507,136.313140869141,2024,"ssp370","bio19"
"2528","CM2",15.507,7.19540643692017,2024,"ssp370","bio2"
"2529","CM2",15.507,23.7993087768555,2024,"ssp370","bio3"
"2530","CM2",15.507,5.2681565284729,2024,"ssp370","bio4"
"2531","CM2",15.507,306.106994628906,2024,"ssp370","bio5"
"2532","CM2",15.507,282.307678222656,2024,"ssp370","bio6"
"2533","CM2",15.507,23.7993087768555,2024,"ssp370","bio7"
"2534","CM2",15.507,287.761657714844,2024,"ssp370","bio8"
"2535","CM2",15.507,299.900329589844,2024,"ssp370","bio9"
"2536","CM2",15.507,107135.078125,2024,"ssp370","gdd"
"2537","CM2",15.507,45.8820724487305,2024,"ssp370","pr_1"
"2538","CM2",15.507,10.4316053390503,2024,"ssp370","pr_2"
"2539","CM2",15.507,4.8729419708252,2024,"ssp370","pr_3"
"2540","CM2",15.507,137.147583007812,2024,"ssp370","pr_4"
"2541","CM2",15.507,5.88678503036499,2024,"ssp370","pr_5"
"2542","CM2",15.507,32.635440826416,2024,"ssp370","pr_6"
"2543","CM2",15.507,1.65720629692078,2024,"ssp370","pr_7"
"2544","CM2",15.507,2.55983090400696,2024,"ssp370","pr_8"
"2545","CM2",15.507,67.0127639770508,2024,"ssp370","pr_9"
"2546","CM2",15.507,31.022632598877,2024,"ssp370","pr_10"
"2547","CM2",15.507,110.304733276367,2024,"ssp370","pr_11"
"2548","CM2",15.507,79.9994583129883,2024,"ssp370","pr_12"
"2549","CM2",15.507,285.492584228516,2024,"ssp370","tas_1"
"2550","CM2",15.507,286.986145019531,2024,"ssp370","tas_2"
"2551","CM2",15.507,289.36669921875,2024,"ssp370","tas_3"
"2552","CM2",15.507,288.776214599609,2024,"ssp370","tas_4"
"2553","CM2",15.507,293.631927490234,2024,"ssp370","tas_5"
"2554","CM2",15.507,298.092315673828,2024,"ssp370","tas_6"
"2555","CM2",15.507,301.837554931641,2024,"ssp370","tas_7"
"2556","CM2",15.507,299.771118164062,2024,"ssp370","tas_8"
"2557","CM2",15.507,297.370025634766,2024,"ssp370","tas_9"
"2558","CM2",15.507,293.427673339844,2024,"ssp370","tas_10"
"2559","CM2",15.507,290.796722412109,2024,"ssp370","tas_11"
"2560","CM2",15.507,286.995697021484,2024,"ssp370","tas_12"
"2561","CM2",15.507,288.789276123047,2024,"ssp370","tasmax_1"
"2562","CM2",15.507,290.383911132812,2024,"ssp370","tasmax_2"
"2563","CM2",15.507,293.513153076172,2024,"ssp370","tasmax_3"
"2564","CM2",15.507,291.349304199219,2024,"ssp370","tasmax_4"
"2565","CM2",15.507,297.443603515625,2024,"ssp370","tasmax_5"
"2566","CM2",15.507,301.625762939453,2024,"ssp370","tasmax_6"
"2567","CM2",15.507,306.106994628906,2024,"ssp370","tasmax_7"
"2568","CM2",15.507,303.918609619141,2024,"ssp370","tasmax_8"
"2569","CM2",15.507,300.846282958984,2024,"ssp370","tasmax_9"
"2570","CM2",15.507,297.155822753906,2024,"ssp370","tasmax_10"
"2571","CM2",15.507,294.182983398438,2024,"ssp370","tasmax_11"
"2572","CM2",15.507,289.653106689453,2024,"ssp370","tasmax_12"
"2573","CM2",15.507,282.307678222656,2024,"ssp370","tasmin_1"
"2574","CM2",15.507,283.384582519531,2024,"ssp370","tasmin_2"
"2575","CM2",15.507,284.898345947266,2024,"ssp370","tasmin_3"
"2576","CM2",15.507,285.547576904297,2024,"ssp370","tasmin_4"
"2577","CM2",15.507,289.346984863281,2024,"ssp370","tasmin_5"
"2578","CM2",15.507,294.241943359375,2024,"ssp370","tasmin_6"
"2579","CM2",15.507,297.685119628906,2024,"ssp370","tasmin_7"
"2580","CM2",15.507,295.947998046875,2024,"ssp370","tasmin_8"
"2581","CM2",15.507,293.871185302734,2024,"ssp370","tasmin_9"
"2582","CM2",15.507,289.6923828125,2024,"ssp370","tasmin_10"
"2583","CM2",15.507,287.517944335938,2024,"ssp370","tasmin_11"
"2584","CM2",15.507,284.182281494141,2024,"ssp370","tasmin_12"
"2585","CM3",18.871,292.712066650391,2024,"ssp370","bio1"
"2586","CM3",18.871,299.900329589844,2024,"ssp370","bio10"
"2587","CM3",18.871,286.491485595703,2024,"ssp370","bio11"
"2588","CM3",18.871,529.413024902344,2024,"ssp370","bio12"
"2589","CM3",18.871,137.147583007812,2024,"ssp370","bio13"
"2590","CM3",18.871,1.65720629692078,2024,"ssp370","bio14"
"2591","CM3",18.871,98.8444900512695,2024,"ssp370","bio15"
"2592","CM3",18.871,236.186264038086,2024,"ssp370","bio16"
"2593","CM3",18.871,36.8524780273438,2024,"ssp370","bio17"
"2594","CM3",18.871,36.8524780273438,2024,"ssp370","bio18"
"2595","CM3",18.871,136.313140869141,2024,"ssp370","bio19"
"2596","CM3",18.871,7.19540643692017,2024,"ssp370","bio2"
"2597","CM3",18.871,23.7993087768555,2024,"ssp370","bio3"
"2598","CM3",18.871,5.2681565284729,2024,"ssp370","bio4"
"2599","CM3",18.871,306.106994628906,2024,"ssp370","bio5"
"2600","CM3",18.871,282.307678222656,2024,"ssp370","bio6"
"2601","CM3",18.871,23.7993087768555,2024,"ssp370","bio7"
"2602","CM3",18.871,287.761657714844,2024,"ssp370","bio8"
"2603","CM3",18.871,299.900329589844,2024,"ssp370","bio9"
"2604","CM3",18.871,107135.078125,2024,"ssp370","gdd"
"2605","CM3",18.871,45.8820724487305,2024,"ssp370","pr_1"
"2606","CM3",18.871,10.4316053390503,2024,"ssp370","pr_2"
"2607","CM3",18.871,4.8729419708252,2024,"ssp370","pr_3"
"2608","CM3",18.871,137.147583007812,2024,"ssp370","pr_4"
"2609","CM3",18.871,5.88678503036499,2024,"ssp370","pr_5"
"2610","CM3",18.871,32.635440826416,2024,"ssp370","pr_6"
"2611","CM3",18.871,1.65720629692078,2024,"ssp370","pr_7"
"2612","CM3",18.871,2.55983090400696,2024,"ssp370","pr_8"
"2613","CM3",18.871,67.0127639770508,2024,"ssp370","pr_9"
"2614","CM3",18.871,31.022632598877,2024,"ssp370","pr_10"
"2615","CM3",18.871,110.304733276367,2024,"ssp370","pr_11"
"2616","CM3",18.871,79.9994583129883,2024,"ssp370","pr_12"
"2617","CM3",18.871,285.492584228516,2024,"ssp370","tas_1"
"2618","CM3",18.871,286.986145019531,2024,"ssp370","tas_2"
"2619","CM3",18.871,289.36669921875,2024,"ssp370","tas_3"
"2620","CM3",18.871,288.776214599609,2024,"ssp370","tas_4"
"2621","CM3",18.871,293.631927490234,2024,"ssp370","tas_5"
"2622","CM3",18.871,298.092315673828,2024,"ssp370","tas_6"
"2623","CM3",18.871,301.837554931641,2024,"ssp370","tas_7"
"2624","CM3",18.871,299.771118164062,2024,"ssp370","tas_8"
"2625","CM3",18.871,297.370025634766,2024,"ssp370","tas_9"
"2626","CM3",18.871,293.427673339844,2024,"ssp370","tas_10"
"2627","CM3",18.871,290.796722412109,2024,"ssp370","tas_11"
"2628","CM3",18.871,286.995697021484,2024,"ssp370","tas_12"
"2629","CM3",18.871,288.789276123047,2024,"ssp370","tasmax_1"
"2630","CM3",18.871,290.383911132812,2024,"ssp370","tasmax_2"
"2631","CM3",18.871,293.513153076172,2024,"ssp370","tasmax_3"
"2632","CM3",18.871,291.349304199219,2024,"ssp370","tasmax_4"
"2633","CM3",18.871,297.443603515625,2024,"ssp370","tasmax_5"
"2634","CM3",18.871,301.625762939453,2024,"ssp370","tasmax_6"
"2635","CM3",18.871,306.106994628906,2024,"ssp370","tasmax_7"
"2636","CM3",18.871,303.918609619141,2024,"ssp370","tasmax_8"
"2637","CM3",18.871,300.846282958984,2024,"ssp370","tasmax_9"
"2638","CM3",18.871,297.155822753906,2024,"ssp370","tasmax_10"
"2639","CM3",18.871,294.182983398438,2024,"ssp370","tasmax_11"
"2640","CM3",18.871,289.653106689453,2024,"ssp370","tasmax_12"
"2641","CM3",18.871,282.307678222656,2024,"ssp370","tasmin_1"
